المنطقة,المدينة,نوع القطاع,نوع الخدمة,نوع الوكالة,التاريخ ميلادي,التاريخ هجري,عدد الوكالات الصادرة
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,الوزارات الحكومية,2024/07/14,1446/01/08,3
منطقة نجران,نجران,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/07/14,1446/01/08,3
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,إثباتات المحاكم,2024/07/14,1446/01/08,2
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,إنهائات المحاكم,2024/07/14,1446/01/08,2
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,العوائد السنوية,2024/07/14,1446/01/08,2
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,صندوق التنمية الزراعية,2024/07/14,1446/01/08,2
منطقة الباحة,الباحه,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/07/14,1446/01/08,2
منطقة الجوف,القريات,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/07/14,1446/01/08,2
منطقة الحدود الشمالية,عرعر,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2024/07/14,1446/01/08,2
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,التنازل عن كامل الإرث,2024/07/14,1446/01/08,2
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الجهات الأمنية,2024/07/14,1446/01/08,2
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الجوازات,2024/07/14,1446/01/08,2
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,المنح السكنية,2024/07/14,1446/01/08,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,صندوق تنمية الموارد البشرية,2024/07/14,1446/01/08,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2024/07/14,1446/01/08,2
منطقة الشرقية,الجبيل,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/07/14,1446/01/08,2
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,الأمانات والبلديات,2024/07/14,1446/01/08,2
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/07/14,1446/01/08,2
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/07/14,1446/01/08,2
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/07/14,1446/01/08,2
منطقة القصيم,الرس,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/07/14,1446/01/08,2
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2024/07/14,1446/01/08,2
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2024/07/14,1446/01/08,2
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,الأمانات والبلديات,2024/07/14,1446/01/08,2
منطقة جازان,جيزان,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2024/07/14,1446/01/08,2
منطقة جازان,صامطه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/07/14,1446/01/08,2
منطقة عسير,ابها,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/07/14,1446/01/08,2
منطقة عسير,احد رفيده,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/07/14,1446/01/08,2
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,الجوازات,2024/07/14,1446/01/08,2
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,المرور,2024/07/14,1446/01/08,2
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,وزارة الموارد البشرية والتنمية الاجتماعية,2024/07/14,1446/01/08,2
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,استقدام العمالة,2024/07/14,1446/01/08,1
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,التعويضات والمساعدات,2024/07/14,1446/01/08,1
منطقة الباحة,الباحه,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2024/07/14,1446/01/08,1
منطقة الجوف,القريات,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2024/07/14,1446/01/08,1
منطقة الجوف,سكاكا,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2024/07/14,1446/01/08,1
منطقة الحدود الشمالية,عرعر,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2024/07/14,1446/01/08,1
منطقة الحدود الشمالية,عرعر,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/07/14,1446/01/08,1
منطقة الحدود الشمالية,عرعر,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/07/14,1446/01/08,1
منطقة الرياض,الخرج,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2024/07/14,1446/01/08,1
منطقة الرياض,الدرعيه,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/07/14,1446/01/08,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,إثباتات المحاكم,2024/07/14,1446/01/08,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,العوائد السنوية,2024/07/14,1446/01/08,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,المؤسسات الحكومية,2024/07/14,1446/01/08,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,النكاح,2024/07/14,1446/01/08,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,شركات الاتصالات,2024/07/14,1446/01/08,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,شركة الكهرباء,2024/07/14,1446/01/08,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,بنك التصدير والاستيراد السعودي,2024/07/14,1446/01/08,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,صندوق التنمية الصناعية,2024/07/14,1446/01/08,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الأمانات والبلديات,2024/07/14,1446/01/08,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,السجلات التجارية,2024/07/14,1446/01/08,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الشركات والمؤسسات الأهلية,2024/07/14,1446/01/08,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,وزارة الموارد البشرية والتنمية الاجتماعية,2024/07/14,1446/01/08,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/07/14,1446/01/08,1
منطقة الرياض,عرقه,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/07/14,1446/01/08,1
منطقة الرياض,عرقه,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2024/07/14,1446/01/08,1
منطقة الشرقية,الاحساء,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/07/14,1446/01/08,1
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2024/07/14,1446/01/08,1
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,المنح الزراعية,2024/07/14,1446/01/08,1
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,الوزارات الحكومية,2024/07/14,1446/01/08,1
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/07/14,1446/01/08,1
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,الشركات,2024/07/14,1446/01/08,1
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/07/14,1446/01/08,1
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2024/07/14,1446/01/08,1
منطقة الشرقية,الظهران,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/07/14,1446/01/08,1
